font_author,font_download,font_image,font_main_category,font_name,font_sub_category
Pixel Sagas,//dl.dafont.com/dl/?f=giedi_predacon,https://www.dafont.com/img/preview/g/i/giedi_predacon0.png,Dingbats,Giedi Predacon,Various
Pixel Sagas,//dl.dafont.com/dl/?f=kargi,https://www.dafont.com/img/preview/k/a/kargi0.png,Dingbats,Kargi,Various
Pixel Sagas,//dl.dafont.com/dl/?f=reanaarian,https://www.dafont.com/img/preview/r/e/reanaarian3.png,Dingbats,Reanaarian,Various
Sughayer Foundry,//dl.dafont.com/dl/?f=my_font_quraan_3,https://www.dafont.com/img/preview/m/y/my_font_quraan_30.png,Dingbats,My Font Quraan 3,Various
Sughayer Foundry,//dl.dafont.com/dl/?f=my_font_quraan_8,https://www.dafont.com/img/preview/m/y/my_font_quraan_80.png,Dingbats,My Font Quraan 8,Various
Sughayer Foundry,//dl.dafont.com/dl/?f=my_font_quraan_9,https://www.dafont.com/img/preview/m/y/my_font_quraan_90.png,Dingbats,My Font Quraan 9,Various
Poemhaiku,//dl.dafont.com/dl/?f=mini_smile,https://www.dafont.com/img/preview/m/i/mini_smile0.png,Dingbats,Mini Smile,Heads
Didik Pratikno,//dl.dafont.com/dl/?f=munir,https://www.dafont.com/img/preview/m/u/munir0.png,Dingbats,Munir,Heads
Haldir,//dl.dafont.com/dl/?f=zwerge,https://www.dafont.com/img/preview/z/w/zwerge0.png,Dingbats,Zwerge,"Runes, Elvish"
Naraphim Mirojzhum,//dl.dafont.com/dl/?f=thimfora_79,https://www.dafont.com/img/preview/t/h/thimfora_790.png,Dingbats,Thimfora 79,"Runes, Elvish"
www.sparkybuddy.com,//dl.dafont.com/dl/?f=nato_phonetic_alphabet,https://www.dafont.com/img/preview/n/a/nato_phonetic_alphabet0.png,Dingbats,Nato Phonetic Alphabet,Various
Viktor Hammarberg,//dl.dafont.com/dl/?f=fort_wendy,https://www.dafont.com/img/preview/f/o/fort_wendy0.png,Dingbats,Fort Wendy,"Runes, Elvish"
Didik Pratikno,//dl.dafont.com/dl/?f=toer,https://www.dafont.com/img/preview/t/o/toer0.png,Dingbats,Toer,Heads
IviLand,//dl.dafont.com/dl/?f=emoticonestityly,https://www.dafont.com/img/preview/e/m/emoticonestityly0.png,Dingbats,EmoticonesTityly,Heads
Haldir,//dl.dafont.com/dl/?f=elbisch,https://www.dafont.com/img/preview/e/l/elbisch0.png,Dingbats,Elbisch,"Runes, Elvish"
Luc Mahler,//dl.dafont.com/dl/?f=trognes,https://www.dafont.com/img/preview/t/r/trognes0.png,Dingbats,Trognes,Heads
Woodcutter,//dl.dafont.com/dl/?f=miley_cyrus,https://www.dafont.com/img/preview/m/i/miley_cyrus0.png,Dingbats,Miley Cyrus,Music
Woodcutter,//dl.dafont.com/dl/?f=animal_city,https://www.dafont.com/img/preview/a/n/animal_city0.png,Dingbats,Animal City,Animals
dcoxy - Greg Medina,//dl.dafont.com/dl/?f=sickoz_pack,https://www.dafont.com/img/preview/s/i/sickoz_pack0.png,Dingbats,Sickoz Pack,Heads
Woodcutter,//dl.dafont.com/dl/?f=woodcutter_el_dia_del_juicio,https://www.dafont.com/img/preview/w/o/woodcutter_el_dia_del_juicio0.png,Dingbats,Woodcutter El día del juicio,Various
Pixel Sagas,//dl.dafont.com/dl/?f=cardosan,https://www.dafont.com/img/preview/c/a/cardosan3.png,Dingbats,Cardosan,"Runes, Elvish"
hertoy,//dl.dafont.com/dl/?f=dotica,https://www.dafont.com/img/preview/d/o/dotica0.png,Dingbats,Dotica,Games
Pixel Sagas,//dl.dafont.com/dl/?f=tellarite,https://www.dafont.com/img/preview/t/e/tellarite0.png,Dingbats,Tellarite,Various
Zootype Foundry,//dl.dafont.com/dl/?f=monster_happy,https://www.dafont.com/img/preview/m/o/monster_happy0.png,Dingbats,Monster Happy,Various
Pixel Sagas,//dl.dafont.com/dl/?f=betazed,https://www.dafont.com/img/preview/b/e/betazed3.png,Dingbats,Betazed,Various
Jayvee Enaguas,//dl.dafont.com/dl/?f=magzetician,https://www.dafont.com/img/preview/m/a/magzetician0.png,Dingbats,Magzetician,"Runes, Elvish"
Pixel Sagas,//dl.dafont.com/dl/?f=kentaurus,https://www.dafont.com/img/preview/k/e/kentaurus3.png,Dingbats,Kentaurus,Various
Pixel Sagas,//dl.dafont.com/dl/?f=olde_espruar,https://www.dafont.com/img/preview/o/l/olde_espruar0.png,Dingbats,Olde Espruar,"Runes, Elvish"
Intellecta Design,//dl.dafont.com/dl/?f=cornucopia_of_dingbats_five,https://www.dafont.com/img/preview/c/o/cornucopia_of_dingbats_five0.png,Dingbats,Cornucopia of Dingbates Five,Various
Michel Comte,//dl.dafont.com/dl/?f=sacre,https://www.dafont.com/img/preview/s/a/sacre0.png,Dingbats,Sacre,"Runes, Elvish"
Pixel Sagas,//dl.dafont.com/dl/?f=gargish,https://www.dafont.com/img/preview/g/a/gargish3.png,Dingbats,Gargish,"Runes, Elvish"
zanatlija,//dl.dafont.com/dl/?f=ancient_warriors_and_weapons_tfb,https://www.dafont.com/img/preview/a/n/ancient_warriors_and_weapons_tfb0.png,Dingbats,Ancient warriors and weapons TFB,Ancient
Simran Sahni,//dl.dafont.com/dl/?f=bhains,https://www.dafont.com/img/preview/b/h/bhains1.png,Dingbats,Bhains,Animals
Maelle.K | Thomas Boucherie,//dl.dafont.com/dl/?f=squareface,https://www.dafont.com/img/preview/s/q/squareface0.png,Dingbats,SquareFace,Heads
dcoxy - Greg Medina,//dl.dafont.com/dl/?f=zombiz,https://www.dafont.com/img/preview/z/o/zombiz0.png,Dingbats,Zombiz,Horror
Peax Webdesign,//dl.dafont.com/dl/?f=pwsignatures,https://www.dafont.com/img/preview/p/w/pwsignatures0.png,Dingbats,PWSignatures,Various
Puff -,//dl.dafont.com/dl/?f=beluz,https://www.dafont.com/img/preview/b/e/beluz0.png,Dingbats,Beluz,"TV, Movie"
zanatlija,//dl.dafont.com/dl/?f=rongorongo,https://www.dafont.com/img/preview/r/o/rongorongo0.png,Dingbats,Rongorongo,Various
Intellecta Design,//dl.dafont.com/dl/?f=picture_squares,https://www.dafont.com/img/preview/p/i/picture_squares0.png,Dingbats,Picture Squares,Various
imagex,//dl.dafont.com/dl/?f=arena_mascaras,https://www.dafont.com/img/preview/a/r/arena_mascaras0.png,Dingbats,Arena Mascaras,Heads
Dr. Gabor Hosszu,//dl.dafont.com/dl/?f=rovas_kiterjesztett,https://www.dafont.com/img/preview/r/o/rovas_kiterjesztett0.png,Dingbats,Rovas Kiterjesztett,"Runes, Elvish"
Lauren Ashpole,//dl.dafont.com/dl/?f=sewing_patterns_2,https://www.dafont.com/img/preview/s/e/sewing_patterns_21.png,Dingbats,Sewing Patterns 2,Various
Michael Schinköthe,//dl.dafont.com/dl/?f=typos,https://www.dafont.com/img/preview/t/y/typos0.png,Dingbats,Typos,Various
Manfred Klein,//dl.dafont.com/dl/?f=streetgraffarts,https://www.dafont.com/img/preview/s/t/streetgraffarts0.png,Dingbats,Street Graff Arts,Various
Intellecta Design,//dl.dafont.com/dl/?f=cornucopia_of_dingbats_two,https://www.dafont.com/img/preview/c/o/cornucopia_of_dingbats_two0.png,Dingbats,Cornucopia of Dingbats Two,Various
Maelle.K | Thomas Boucherie,//dl.dafont.com/dl/?f=pictoserie_6,https://www.dafont.com/img/preview/p/i/pictoserie_60.png,Dingbats,Pictoserie 6,Alien
Rodolfo Santos,//dl.dafont.com/dl/?f=memetica,https://www.dafont.com/img/preview/m/e/memetica0.png,Dingbats,Memetica,Heads
Qbotype Fonts,//dl.dafont.com/dl/?f=djs_symbols,https://www.dafont.com/img/preview/d/j/djs_symbols0.png,Dingbats,DJs Symbols,Music
Rich.vom.Dorf.,//dl.dafont.com/dl/?f=rvd_thumbsuckers,https://www.dafont.com/img/preview/r/v/rvd_thumbsuckers0.png,Dingbats,RvD Thumbsuckers,Heads
Manfred Klein,//dl.dafont.com/dl/?f=webmasters,https://www.dafont.com/img/preview/w/e/webmasters0.png,Dingbats,Webmasters,Various
Iconian Fonts,//dl.dafont.com/dl/?f=2nd_amendment_2050,https://www.dafont.com/img/preview/2/n/2nd_amendment_20501.png,Dingbats,2nd Amendment 2050,Army
Listemageren,//dl.dafont.com/dl/?f=woodcut2,https://www.dafont.com/img/preview/w/o/woodcut20.png,Dingbats,Woodcut 2,Various
Manfred Klein,//dl.dafont.com/dl/?f=openparlament,https://www.dafont.com/img/preview/o/p/openparlament0.png,Dingbats,Open Parlament,Kids
junkohanhero,//dl.dafont.com/dl/?f=melkein_aito_kopio,https://www.dafont.com/img/preview/m/e/melkein_aito_kopio0.png,Dingbats,Melkein Aito Kopio,Various
pheist,//dl.dafont.com/dl/?f=fasten_your_seat_belt,https://www.dafont.com/img/preview/f/a/fasten_your_seat_belt0.png,Dingbats,Fasten Your Seat Belt,Various
Fonts of Chaos,//dl.dafont.com/dl/?f=blocface,https://www.dafont.com/img/preview/b/l/blocface0.png,Dingbats,Bloc Face,Heads
Iconian Fonts,//dl.dafont.com/dl/?f=kountry_kodes,https://www.dafont.com/img/preview/k/o/kountry_kodes0.png,Dingbats,Kountry Kodes,Various
The Figurehead Experiment,//dl.dafont.com/dl/?f=figurehead_experiment,https://www.dafont.com/img/preview/f/i/figurehead_experiment0.png,Dingbats,Figurehead Experiment,Heads
bobistheowl,//dl.dafont.com/dl/?f=amybats,https://www.dafont.com/img/preview/a/m/amybats0.png,Dingbats,AmyBats,Music
junkohanhero,//dl.dafont.com/dl/?f=tajunnan_tuolla_puolen,https://www.dafont.com/img/preview/t/a/tajunnan_tuolla_puolen0.png,Dingbats,Tajunnan Tuolla Puolen,Various
Marcos Buccini,//dl.dafont.com/dl/?f=passarela,https://www.dafont.com/img/preview/p/a/passarela0.png,Dingbats,Passarela,Various
Lisa Marie,//dl.dafont.com/dl/?f=lm_holiday_toons,https://www.dafont.com/img/preview/l/m/lm_holiday_toons0.png,Dingbats,LM Holiday Toons,Various
Iconian Fonts,//dl.dafont.com/dl/?f=time_warriors,https://www.dafont.com/img/preview/t/i/time_warriors0.png,Dingbats,Time Warriors,Various
loosydesign,//dl.dafont.com/dl/?f=loosydings_expert,https://www.dafont.com/img/preview/l/o/loosydings_expert0.png,Dingbats,Loosydings Expert,Various
fontvir.us,//dl.dafont.com/dl/?f=aqua_teen_hunger_font,https://www.dafont.com/img/preview/a/q/aqua_teen_hunger_font0.png,Dingbats,Aqua Teen Hunger,"TV, Movie"
Joso,//dl.dafont.com/dl/?f=macumbats,https://www.dafont.com/img/preview/m/a/macumbats0.png,Dingbats,Macumbats,Various
Kat's Fun Fonts,//dl.dafont.com/dl/?f=kr_scrappin_animals,https://www.dafont.com/img/preview/k/r/kr_scrappin_animals0.png,Dingbats,KR Scrappin Animals,Animals
Font Environment,//dl.dafont.com/dl/?f=fe_polka_your_eyes,https://www.dafont.com/img/preview/f/e/fe_polka_your_eyes0.png,Dingbats,FE Polka Your Eyes Out,Various
Font Environment,//dl.dafont.com/dl/?f=tpf_ubiquitous,https://www.dafont.com/img/preview/t/p/tpf_ubiquitous0.png,Dingbats,TPF Ubiquitous,Animals
Jeff George,//dl.dafont.com/dl/?f=fso_never_named,https://www.dafont.com/img/preview/f/s/fso_never_named0.png,Dingbats,FSO Never Named,Various
Intellecta Design,//dl.dafont.com/dl/?f=renaissancecoiffure,https://www.dafont.com/img/preview/r/e/renaissancecoiffure0.png,Dingbats,Renaissance Coiffure,Heads
Fonts & Things,//dl.dafont.com/dl/?f=grids_n_things,https://www.dafont.com/img/preview/g/r/grids_n_things0.png,Dingbats,Grids n Things,Shapes
Kat's Fun Fonts,//dl.dafont.com/dl/?f=kr_lil_mites,https://www.dafont.com/img/preview/k/r/kr_lil_mites0.png,Dingbats,KR Lil Mites,Heads
Steve Ferrera,//dl.dafont.com/dl/?f=anderson_ufo,https://www.dafont.com/img/preview/a/n/anderson_ufo0.png,Dingbats,Anderson UFO,"TV, Movie"
Steve Ferrera,//dl.dafont.com/dl/?f=anderson_space1999_,https://www.dafont.com/img/preview/a/n/anderson_space1999_0.png,Dingbats,Anderson Space1999 Dings,"TV, Movie"
,//dl.dafont.com/dl/?f=ayupan,https://www.dafont.com/img/preview/a/y/ayupan0.png,Dingbats,Ayupan,"TV, Movie"
www.sparkybuddy.com,//dl.dafont.com/dl/?f=doodlebears,https://www.dafont.com/img/preview/d/o/doodlebears0.png,Dingbats,Doodlebears,Kids
www.sparkybuddy.com,//dl.dafont.com/dl/?f=lost_forever,https://www.dafont.com/img/preview/l/o/lost_forever0.png,Dingbats,Lost Forever,"TV, Movie"
,//dl.dafont.com/dl/?f=dingies,https://www.dafont.com/img/preview/d/i/dingies0.png,Dingbats,Dingies,Various
No Images Fonts,//dl.dafont.com/dl/?f=ivan_bats,https://www.dafont.com/img/preview/i/v/ivan_bats0.png,Dingbats,Ivan Bats,Various
Intellecta Design,//dl.dafont.com/dl/?f=world_war_ii_warpla,https://www.dafont.com/img/preview/w/o/world_war_ii_warpla0.png,Dingbats,World War II Warplanes 2,Army
Manfred Klein,//dl.dafont.com/dl/?f=at_last_a_tshirt,https://www.dafont.com/img/preview/a/t/at_last_a_tshirt0.png,Dingbats,At Last A Tshirt,Horror
Omega Font Labs,//dl.dafont.com/dl/?f=kims_toons,https://www.dafont.com/img/preview/k/i/kims_toons0.png,Dingbats,Kims Toons,Heads
Cyberbuny Creations,//dl.dafont.com/dl/?f=kooksters,https://www.dafont.com/img/preview/k/o/kooksters0.png,Dingbats,Kooksters,Various
White Wolf,//dl.dafont.com/dl/?f=ww_wraith_bats,https://www.dafont.com/img/preview/w/w/ww_wraith_bats0.png,Dingbats,WW Wraith Bats,Games
Manfred Klein,//dl.dafont.com/dl/?f=drama_and_co,https://www.dafont.com/img/preview/d/r/drama_and_co0.png,Dingbats,Drama And Co,Various
Fontomen,//dl.dafont.com/dl/?f=ihminen,https://www.dafont.com/img/preview/i/h/ihminen0.png,Dingbats,Ihminen,Various
Mathieu Klomp,//dl.dafont.com/dl/?f=runes,https://www.dafont.com/img/preview/r/u/runes0.png,Dingbats,Runes,"Runes, Elvish"
Listemageren,//dl.dafont.com/dl/?f=women,https://www.dafont.com/img/preview/w/o/women0.png,Dingbats,Women,Various
Intellecta Design,//dl.dafont.com/dl/?f=war_ii_wairplanes,https://www.dafont.com/img/preview/w/a/war_ii_wairplanes0.png,Dingbats,War II Wairplanes,Army
Listemageren,//dl.dafont.com/dl/?f=listemagerens_ny_di,https://www.dafont.com/img/preview/l/i/listemagerens_ny_di0.png,Dingbats,Listemagerens Ny Dingbats,Various
Typosition,//dl.dafont.com/dl/?f=pixelhead_handemade,https://www.dafont.com/img/preview/p/i/pixelhead_handemade0.png,Dingbats,Pixelhead Handemadebeta,Heads
~Sorcerer~,//dl.dafont.com/dl/?f=bamum_symbols_1,https://www.dafont.com/img/preview/b/a/bamum_symbols_10.png,Dingbats,Bamum Symbols 1,Various
Bionic Type,//dl.dafont.com/dl/?f=swatbats,https://www.dafont.com/img/preview/s/w/swatbats0.png,Dingbats,Swatbats,Heads
Manfred Klein,//dl.dafont.com/dl/?f=denkmal,https://www.dafont.com/img/preview/d/e/denkmal0.png,Dingbats,DenkMal,Various
www.sparkybuddy.com,//dl.dafont.com/dl/?f=red_dwarf_character,https://www.dafont.com/img/preview/r/e/red_dwarf_character0.png,Dingbats,Red Dwarf Characters,"TV, Movie"
www.sparkybuddy.com,//dl.dafont.com/dl/?f=24hourbauer,https://www.dafont.com/img/preview/2/4/24hourbauer0.png,Dingbats,24hourbauer,"TV, Movie"
Furdzville,//dl.dafont.com/dl/?f=changeling_dingbats,https://www.dafont.com/img/preview/c/h/changeling_dingbats0.png,Dingbats,Changeling Dingbats,Games
Dry Heaves Fonts,//dl.dafont.com/dl/?f=spazbatz,https://www.dafont.com/img/preview/s/p/spazbatz0.png,Dingbats,SpäzBatz,Heads
,//dl.dafont.com/dl/?f=26_woman,https://www.dafont.com/img/preview/2/6/26_woman0.png,Dingbats,26Woman,Various
Valve Software,//dl.dafont.com/dl/?f=hl2mp,https://www.dafont.com/img/preview/h/l/hl2mp0.png,Dingbats,HL2MP,Army
Cumberland Fontworks,//dl.dafont.com/dl/?f=sparks_scrapbook,https://www.dafont.com/img/preview/s/p/sparks_scrapbook0.png,Dingbats,SPARKS Scrapbook,Various
Listemageren,//dl.dafont.com/dl/?f=statuer,https://www.dafont.com/img/preview/s/t/statuer0.png,Dingbats,Statuer,Ancient
Listemageren,//dl.dafont.com/dl/?f=ww1,https://www.dafont.com/img/preview/w/w/ww10.png,Dingbats,WW1,Army
Manfred Klein,//dl.dafont.com/dl/?f=hello_doc,https://www.dafont.com/img/preview/h/e/hello_doc0.png,Dingbats,Hello Doc,Various
Shrine Of Isis Font Foudry,//dl.dafont.com/dl/?f=isis_dings,https://www.dafont.com/img/preview/i/s/isis_dings0.png,Dingbats,Isis Dings,Various
~Sorcerer~,//dl.dafont.com/dl/?f=rongorongo_glyphs,https://www.dafont.com/img/preview/r/o/rongorongo_glyphs0.png,Dingbats,RongoRongo Glyphs,Various
Manfred Klein,//dl.dafont.com/dl/?f=menschenskinder,https://www.dafont.com/img/preview/m/e/menschenskinder0.png,Dingbats,Menschenskinder,Various
Typephases Design,//dl.dafont.com/dl/?f=psychopaths,https://www.dafont.com/img/preview/p/s/psychopaths0.png,Dingbats,Psychopaths,Various
Iconian Fonts,//dl.dafont.com/dl/?f=xeppelin,https://www.dafont.com/img/preview/x/e/xeppelin0.png,Dingbats,Xeppelin,Various
Mark Watson,//dl.dafont.com/dl/?f=mw_ding_a_lings,https://www.dafont.com/img/preview/m/w/mw_ding_a_lings0.png,Dingbats,MW Ding-A-Lings,Various
Manfred Klein,//dl.dafont.com/dl/?f=biblish_pictures,https://www.dafont.com/img/preview/b/i/biblish_pictures0.png,Dingbats,Biblish Pictures,Various
Tack-O-Rama,//dl.dafont.com/dl/?f=tackoding,https://www.dafont.com/img/preview/t/a/tackoding0.png,Dingbats,TackODing,Various
Apostrophic Labs,//dl.dafont.com/dl/?f=maskalin,https://www.dafont.com/img/preview/m/a/maskalin0.png,Dingbats,Maskalin,Heads
Fontalicious,//dl.dafont.com/dl/?f=sporto,https://www.dafont.com/img/preview/s/p/sporto0.png,Dingbats,Sporto,Heads
Fontalicious,//dl.dafont.com/dl/?f=goodhead,https://www.dafont.com/img/preview/g/o/goodhead0.png,Dingbats,Goodhead,Heads
,//dl.dafont.com/dl/?f=newbury_sildoulos,https://www.dafont.com/img/preview/n/e/newbury_sildoulos0.png,Dingbats,Newbury SILDoulos,Various
Low-Res,//dl.dafont.com/dl/?f=dopefish,https://www.dafont.com/img/preview/d/o/dopefish0.png,Dingbats,Dopefish,Animals
Listemageren,//dl.dafont.com/dl/?f=mythago,https://www.dafont.com/img/preview/m/y/mythago1.png,Dingbats,Mythago,Fantastic
Truck Fonts,//dl.dafont.com/dl/?f=truck_conky_choo_dr,https://www.dafont.com/img/preview/t/r/truck_conky_choo_dr0.png,Dingbats,Truck Conky Choo Driver,Heads
Luc Devroye,//dl.dafont.com/dl/?f=sekushii,https://www.dafont.com/img/preview/s/e/sekushii0.png,Dingbats,Sekushii,Various
,//dl.dafont.com/dl/?f=slimfast,https://www.dafont.com/img/preview/s/l/slimfast0.png,Dingbats,Slim fast,Various
Manfred Klein,//dl.dafont.com/dl/?f=we_love_americas_wi,https://www.dafont.com/img/preview/w/e/we_love_americas_wi0.png,Dingbats,We Love Americas Wisdom,Various
Kat's Fun Fonts,//dl.dafont.com/dl/?f=kr_rpg,https://www.dafont.com/img/preview/k/r/kr_rpg0.png,Dingbats,KR RPG,Fantastic
White Wolf,//dl.dafont.com/dl/?f=ww_changeling_bats,https://www.dafont.com/img/preview/w/w/ww_changeling_bats0.png,Dingbats,WW Changeling Bats,Games
Gary David Bouton,//dl.dafont.com/dl/?f=geotype,https://www.dafont.com/img/preview/g/e/geotype0.png,Dingbats,GeoType,Various
Jeff Levine,//dl.dafont.com/dl/?f=road_to_nowhere_jl,https://www.dafont.com/img/preview/r/o/road_to_nowhere_jl0.png,Dingbats,Road to Nowhere JL,Various
Réal Saint-Jacques,//dl.dafont.com/dl/?f=apicar,https://www.dafont.com/img/preview/a/p/apicar0.png,Dingbats,Apicar,Various
Mushybees,//dl.dafont.com/dl/?f=beestings_bats,https://www.dafont.com/img/preview/b/e/beestings_bats0.png,Dingbats,Beestings Bats,Kids
Manfred Klein,//dl.dafont.com/dl/?f=animalia_scissored,https://www.dafont.com/img/preview/a/n/animalia_scissored0.png,Dingbats,Animalia Scissored,Animals
Reinhold Kainhofer,//dl.dafont.com/dl/?f=meroitic_demotic,https://www.dafont.com/img/preview/m/e/meroitic_demotic0.png,Dingbats,Meroitic Demotic,"Runes, Elvish"
Typodermic Fonts,//dl.dafont.com/dl/?f=counterscraps,https://www.dafont.com/img/preview/c/o/counterscraps0.png,Dingbats,Counterscraps,Various
Divide by Zero,//dl.dafont.com/dl/?f=tombats6,https://www.dafont.com/img/preview/t/o/tombats60.png,Dingbats,Tombats 6,Kids
Juan Mesa,//dl.dafont.com/dl/?f=mesa_analog,https://www.dafont.com/img/preview/m/e/mesa_analog0.png,Dingbats,Mesa Analog,Various
Omega Font Labs,//dl.dafont.com/dl/?f=cathzulu_extraz,https://www.dafont.com/img/preview/c/a/cathzulu_extraz0.png,Dingbats,Cathzulu Extraz,Various
Smoking Drum,//dl.dafont.com/dl/?f=pyrobats,https://www.dafont.com/img/preview/p/y/pyrobats0.png,Dingbats,Pyrobats,Various
Lindkvist,//dl.dafont.com/dl/?f=lindkvist,https://www.dafont.com/img/preview/l/i/lindkvist0.png,Dingbats,Lindkvist,Various
Pixel Sagas,//dl.dafont.com/dl/?f=olde_thorass,https://www.dafont.com/img/preview/o/l/olde_thorass0.png,Dingbats,Olde Thorass,"Runes, Elvish"
House of Lime,//dl.dafont.com/dl/?f=baseball,https://www.dafont.com/img/preview/b/a/baseball0.png,Dingbats,Baseball,Sport
,//dl.dafont.com/dl/?f=folksag,https://www.dafont.com/img/preview/f/o/folksag0.png,Dingbats,Folksag,"Runes, Elvish"
Daniel Steven Smith,//dl.dafont.com/dl/?f=historical_runes,https://www.dafont.com/img/preview/h/i/historical_runes0.png,Dingbats,Germanic + Dwarf + AngloSaxon,"Runes, Elvish"
Armando Hernandez Marroquin,//dl.dafont.com/dl/?f=chess_leipzig,https://www.dafont.com/img/preview/c/h/chess_leipzig0.png,Dingbats,Chess Leipzig,Games
Matthieu Leschemelle,//dl.dafont.com/dl/?f=chess_cases,https://www.dafont.com/img/preview/c/h/chess_cases0.png,Dingbats,Chess Cases,Games
"Pierre ""Trafik"" Rodière",//dl.dafont.com/dl/?f=signotek,https://www.dafont.com/img/preview/s/i/signotek0.png,Dingbats,Signotek,Various
Marcel Zellweger,//dl.dafont.com/dl/?f=tequila_hill,https://www.dafont.com/img/preview/t/e/tequila_hill0.png,Dingbats,Tequila Hill,Various
Fontalicious,//dl.dafont.com/dl/?f=fontalicious_thingb,https://www.dafont.com/img/preview/f/o/fontalicious_thingb0.png,Dingbats,Fontalicious Thingbats,Various
Divide by Zero,//dl.dafont.com/dl/?f=tombots,https://www.dafont.com/img/preview/t/o/tombots0.png,Dingbats,Tombots,Kids
Omega Font Labs,//dl.dafont.com/dl/?f=death_valley,https://www.dafont.com/img/preview/d/e/death_valley0.png,Dingbats,Death Valley,Various
Omega Font Labs,//dl.dafont.com/dl/?f=doc_nimbus_bats,https://www.dafont.com/img/preview/d/o/doc_nimbus_bats0.png,Dingbats,Doc Nimbus Bats,Various
Font Environment,//dl.dafont.com/dl/?f=win_pets1,https://www.dafont.com/img/preview/w/i/win_pets10.png,Dingbats,FE Win Pets 1,Animals
Gloomnshloom,//dl.dafont.com/dl/?f=between_my_ears,https://www.dafont.com/img/preview/b/e/between_my_ears0.png,Dingbats,Between my ears,Various
