author_country,author_link,author_name
 Indonesia ,https://www.dafont.com/missingfont-studio.d8153,Missingfont Studio
 United States ,https://www.dafont.com/nick-polifroni.d1532,Nick Polifroni
 United States ,https://www.dafont.com/nick-quintero.d3855,Nick Quintero
 United States ,https://www.dafont.com/nicks-fonts.d83,Nick's Fonts - Nick Curtis
 United States ,https://www.dafont.com/nico-bauer.d8151,Nico Bauer
 United States ,https://www.dafont.com/nicolas-bruno.d4474,Nicolas Bruno
 United States ,https://www.dafont.com/nicole-bachman.d6356,Nicole Bachman
 Indonesia ,https://www.dafont.com/gita-script.d3820,missrhea
 Indonesia ,https://www.dafont.com/miswar-miswar.d7291,Miswar Miswar
 Indonesia ,https://www.dafont.com/mjb-letters.d7479,MJB Letters - Muhammad Mujibulloh
 Indonesia ,https://www.dafont.com/mlkwsn.d7243,mlkwsn - Malik Wisnu
 Indonesia ,https://www.dafont.com/mohamad-fahrul-anggoro.d7669,Mohamad Fahrul Anggoro
 Indonesia ,https://www.dafont.com/mohammad-azmil-bahar.d7840,Mohammad Azmil Bahar
 Indonesia ,https://www.dafont.com/monocotype.d7556,monocotype
 Indonesia ,https://www.dafont.com/nunung-nurwahidin.d7857,monstockid studio
 Indonesia ,https://www.dafont.com/rafsanjani-fauzi.d8402,Moonalizart - Rafsanjani Fauzi
 Indonesia ,https://www.dafont.com/moontesk-studio.d8334,Moontesk
 Indonesia ,https://www.dafont.com/haris-purnama.d7092,Moovied Co.
 Indonesia ,https://www.dafont.com/anton-cahyono.d7118,Motokiwo - Anton Cahyono
 United States ,https://www.dafont.com/nicole-dalesio.d1718,Nicole Dalesio
 United States ,https://www.dafont.com/mandy-levine.d1325,nihilschiz - nihilist schizoid
 United States ,https://www.dafont.com/nishat-firoj.d4115,Nishat Firoj
 United States ,https://www.dafont.com/nick-nortier.d5191,Norteaa - Nick Nortier
 United States ,https://www.dafont.com/november-clark.d4336,November Clark
 United States ,https://www.dafont.com/omegapc777.d6598,OmegaPC777
 United States ,https://www.dafont.com/jon-sperry.d1951,Ominous Cat - Jon Sperry
 United States ,https://www.dafont.com/one-by-four.d2388,One by Four
 United States ,https://www.dafont.com/kyle-mccorkle.d2912,One Hit Combo - Kyle McCorkle
 United States ,https://www.dafont.com/kristy-good.d8379,One Twenty Studio - Kristy Good
 United States ,https://www.dafont.com/oo-yi-lo.d4742,Oo Yi Lo
 United States ,https://www.dafont.com/priscilla-wolfe.d7012,Overtink - Priscilla Wolfe
 United States ,https://www.dafont.com/owen-earl.d7251,Owen Earl
 United States ,https://www.dafont.com/ozan-karakoc.d7134,Ozan Karakoc
 United States ,https://www.dafont.com/pablo-caro.d1706,Pablo Caro
 Indonesia ,https://www.dafont.com/muhamad-ali-hasan.d7590,Mozyenstudio - Muhamad Ali Hasan
 Indonesia ,https://www.dafont.com/mr-ginanto.d7349,Mr Ginanto
 Indonesia ,https://www.dafont.com/mr-letters.d7096,Mr Letters
 Indonesia ,https://www.dafont.com/herotype.d7278,Muammar Khalid
 Indonesia ,https://www.dafont.com/muchammad-wahono-sapto-adi-saputro.d5319,Muchammad Wahono Sapto Adi Saputro
 United States ,https://www.dafont.com/pak-duatiga.d7970,Pak DuaTiga
 United States ,https://www.dafont.com/alan-parker.d7492,Parker Creative - Alan Parker
 United States ,https://www.dafont.com/patrick-adams.d8651,Patrick Adams
 United States ,https://www.dafont.com/paul-nevvgeneva.d6064,Paul Nevvgeneva
 United States ,https://www.dafont.com/paul-sheetz.d2513,Paul Sheetz
 United States ,https://www.dafont.com/pennyzine.d498,Pennyzine - Jason Ramirez
 United States ,https://www.dafont.com/perdita-goodenow.d7260,Perdita Goodenow
 United States ,https://www.dafont.com/pete-willard.d5789,Pete Willard
 United States ,https://www.dafont.com/peyton-mott.d5535,Peytie M
 United States ,https://www.dafont.com/phelan-riessen.d4973,Phelan Riessen
 Indonesia ,https://www.dafont.com/mufa-arts-designs.d7567,Mufa Arts & Designs - Muchammad Fahrudin
 Indonesia ,https://www.dafont.com/muhamad-yusuf.d8309,Muhamad Yusuf
 Indonesia ,https://www.dafont.com/muhamad-zarkasih-heriyana.d7958,Muhamad Zarkasih Heriyana
 Indonesia ,https://www.dafont.com/muhammad-afif-aulia.d8216,Muhammad Afif Aulia
 Indonesia ,https://www.dafont.com/muhammad-akbar.d7365,Muhammad Akbar
 Indonesia ,https://www.dafont.com/muhammad-fajar.d8630,Muhammad Fajar
 Indonesia ,https://www.dafont.com/muhammad-geffir-al-ridha.d3445,Muhammad Geffir Al-Ridha
 Indonesia ,https://www.dafont.com/muhammad-hasan.d7412,Muhammad Hasan
 Indonesia ,https://www.dafont.com/muhammad-juanda.d8037,Muhammad Juanda
 Indonesia ,https://www.dafont.com/muhammad-muzammil.d7398,Muhammad Muzammil
 Indonesia ,https://www.dafont.com/muhammad-novianto.d8382,Muhammad Novianto
 Indonesia ,https://www.dafont.com/muhammad-rizky-ariesto.d5392,Muhammad Rizky  Ariesto
 Indonesia ,https://www.dafont.com/muhammad-romzul-khoir.d6996,Muhammad Romzul Khoir
 Indonesia ,https://www.dafont.com/muhammad-wahyudin.d8049,Muhammad Wahyudin
 Indonesia ,https://www.dafont.com/muhammad-yoni.d8160,Muhammad Yoni
 Indonesia ,https://www.dafont.com/muhammad-zulkifly-suradin.d8119,Muhammad Zulkifly Suradin
 United States ,https://www.dafont.com/phil-tait.d2086,Phil Tait
 United States ,https://www.dafont.com/philip-tronolone.d3269,Philip Tronolone
 United States ,https://www.dafont.com/neale-davidson.d32,Pixel Sagas - Neale and Shayna Davidson
 United States ,https://www.dafont.com/ali-sabet.d3784,pixopop - Ali Sabet
 United States ,https://www.dafont.com/play-trumpet.d3171,PlayTrumpet - Mike D
 United States ,https://www.dafont.com/hand-written.d3429,pokemon55044
 United States ,https://www.dafont.com/pouwty.d8447,pouwty
 United States ,https://www.dafont.com/press-gang-studios.d1384,PressGang Studios - Andeh Pinkard
 United States ,https://www.dafont.com/punkwinter.d2145,PunkWinter
 United States ,https://www.dafont.com/george-edward-purdy.d847,Purdy Design - George Edward Purdy
 United States ,https://www.dafont.com/rab1d-rabb1t.d6354,Rab1d Rabb1t
 United States ,https://www.dafont.com/rachel-blankenship.d5771,Rachel Blankenship
 United States ,https://www.dafont.com/rachel-kate.d5737,Rachel Kate
 United States ,https://www.dafont.com/rachel-kozy.d6066,Rachel Kozy
 Indonesia ,https://www.dafont.com/mukhlash-jamaludin.d8066,Mukhlash Jamaludin
 Indonesia ,https://www.dafont.com/mukhlis-risani.d5301,Mukhlis Risani
 Indonesia ,https://www.dafont.com/muksal-creative.d8113,Muksal Creative
 United States ,https://www.dafont.com/rachel-lauren-adams.d4733,Rachel Lauren - Rachel Adams
 United States ,https://www.dafont.com/rachel-needham.d6247,Rachel Needham
 United States ,https://www.dafont.com/ro-ro.d4091,Rachel Ro
 United States ,https://www.dafont.com/rachel-white.d6808,Rachel White Art - Rachel White
 United States ,https://www.dafont.com/rafael-garcia.d8466,Raf Rocks
 United States ,https://www.dafont.com/rahim-shaikh.d6585,Rahim Shaikh
 United States ,https://www.dafont.com/randy-ford.d273,Randy Ford
 United States ,https://www.dafont.com/raquel-maihofer.d2192,Raquel  Maihofer
 United States ,https://www.dafont.com/brian-clores.d1342,Reaeaeaeaeaer
 United States ,https://www.dafont.com/reanna-nicole.d4580,Reanna Nicole
 United States ,https://www.dafont.com/rebecca-johnson.d5342,Rebecca Johnson
 United States ,https://www.dafont.com/rebecca-pantin.d4487,Rebecca Pantin
 Indonesia ,https://www.dafont.com/mulia-yanto.d8078,Multype Studio - Mulia Yanto
 Indonesia ,https://www.dafont.com/akhmad-misbakhul-munir.d7680,Munerf - Akhmad Misbakhul Munir
 Indonesia ,https://www.dafont.com/murebek-type.d8059,Murebek Type
 Indonesia ,https://www.dafont.com/my-sunday.d7799,my sunday
 Indonesia ,https://www.dafont.com/filia-mycandythemes.d6349,Mycandythemes - Filia
 Indonesia ,https://www.dafont.com/mystical-type.d7643,Mystical Type - Candi Erwanto
 Indonesia ,https://www.dafont.com/miftahul-jannah.d8659,Mytha Studio
 Indonesia ,https://www.dafont.com/na-creative.d7656,Na Creative
 Indonesia ,https://www.dafont.com/irwan-felani.d7221,Nadhira Felani
 Indonesia ,https://www.dafont.com/nanda-hardiansyah.d7674,Naharstd - Nanda Hardiansyah
 Indonesia ,https://www.dafont.com/nananissa.d7752,NanaNissa
 Indonesia ,https://www.dafont.com/deni-setiawan.d7375,Nartz type
 Indonesia ,https://www.dafont.com/nasir-udin.d6826,Nasir Udin
 Indonesia ,https://www.dafont.com/nasrun.d8038,Nasrun
 United States ,https://www.dafont.com/rebecca-williamson.d3155,Rebecca Williamson
 United States ,https://www.dafont.com/reece-ran.d5423,Reece Ran
 United States ,https://www.dafont.com/renee-sluzhevsky.d5092,Renee Sluzhevsky
 United States ,https://www.dafont.com/rsuddhi93.d1191,RetroPunkRock
 United States ,https://www.dafont.com/rhett-bailey.d6016,Rhett Bailey
 United States ,https://www.dafont.com/rianne-coates.d5352,Rianne Coates
 United States ,https://www.dafont.com/richard-brum.d2681,Richard Brum
 United States ,https://www.dafont.com/rob-jelinski.d7070,Rob Jelinski
 United States ,https://www.dafont.com/robert-bacon.d3157,Robert Bacon
 United States ,https://www.dafont.com/robert-gerlach.d2050,Robert Gerlach
 United States ,https://www.dafont.com/robert-gotham.d5581,Robert Gotham
 United States ,https://www.dafont.com/patrick-mcgrath.d4032,Robothaus - Patrick McGrath
 United States ,https://www.dafont.com/rodia-rogovin.d6883,Rodia Rogovin
 United States ,https://www.dafont.com/rodney-rogers.d2286,Rodney Rogers
 Indonesia ,https://www.dafont.com/natalia-inggrid.d5624,Natalia Inggrid
 Indonesia ,https://www.dafont.com/nathania-kawitan.d7157,Nathania Kawitan
 Indonesia ,https://www.dafont.com/ndhietwentytwofont.d7720,Ndhietwentytwo Font
 Indonesia ,https://www.dafont.com/neature-visual.d8422,Neature Visual
 Indonesia ,https://www.dafont.com/husain-assyahid.d7533,NendesKombet - Husain Assyahid
 Indonesia ,https://www.dafont.com/bungabunga.d8611,nendi emelia
 Indonesia ,https://www.dafont.com/kapri-prianto.d8108,NeutroneLabs - Kapri Prianto
 United States ,https://www.dafont.com/roger-ridpath.d2328,Roger Ridpath
 United States ,https://www.dafont.com/love-j.d5860,Romantist
 United States ,https://www.dafont.com/ronald-sansone.d55,"Ronald Design, Studio Sans One - Ronald Sansone"
 United States ,https://www.dafont.com/ronald-rodriguez.d3684,Ronald Rodriguez
 United States ,https://www.dafont.com/ruark-brumbaugh.d1845,Ruark Brumbaugh
 United States ,https://www.dafont.com/ruku-kabe.d5703,Ruku Kabe
 United States ,https://www.dafont.com/russ-herschler.d3017,Russ Herschler
 United States ,https://www.dafont.com/ryan-daley.d5134,Ryan Daley
 United States ,https://www.dafont.com/ryan-nolan.d1368,Ryan Nolan
 United States ,https://www.dafont.com/ryan-tempro.d3598,Ryan Tempro
 United States ,https://www.dafont.com/ryan-w-a.d5153,Ryan W-A
 Indonesia ,https://www.dafont.com/nfajry-redy.d7512,Nfajry Redy
 Indonesia ,https://www.dafont.com/nicholazzo.d7925,Nicholazzo
 Indonesia ,https://www.dafont.com/nico-muslib.d7875,Nico Muslib
 Indonesia ,https://www.dafont.com/achmad-solikhin.d7641,Niki Studio - Achmad Solikhin
 Indonesia ,https://www.dafont.com/nine-club-studio.d8598,Nine Club Studio
 Indonesia ,https://www.dafont.com/nirmala-graphics.d8110,Nirmala Graphics
 Indonesia ,https://www.dafont.com/nirmanavisual.d7163,Nirmana Visual - Sigit Dwipa
 Indonesia ,https://www.dafont.com/nj-studio.d8396,NJ Studio
 Indonesia ,https://www.dafont.com/rizki-mrdth.d7212,Noschey!
 Indonesia ,https://www.dafont.com/nousid-studio.d8409,NousID Studio
 Indonesia ,https://www.dafont.com/novi-ananda.d8637,Novi Ananda
 Indonesia ,https://www.dafont.com/novian-fahrurriza.d7321,Novian Fahrurriza
 Indonesia ,https://www.dafont.com/nrlmstf.d8185,nrlmstf
 United States ,https://www.dafont.com/ryan-whitaker.d6180,Ryan Whitaker
 United States ,https://www.dafont.com/ryan.d7267,Rym
 United States ,https://www.dafont.com/bri-nicole.d5345,Sabrina Schleiger
 United States ,https://www.dafont.com/steve-cotroneo.d6441,"SAC Designs, Inc. - Steve Cotroneo"
 United States ,https://www.dafont.com/sadi-tekin.d6421,Sadi Tekin
 United States ,https://www.dafont.com/lee-waterman.d1605,SaintNever
 United States ,https://www.dafont.com/sam-kasten.d4451,Sam Kasten
 United States ,https://www.dafont.com/s-quadri.d5475,Samah Quadri
 United States ,https://www.dafont.com/samantha-dammon.d4865,Samantha Dammon
 United States ,https://www.dafont.com/samantha-ranlet.d3488,Samantha Ranlet
 United States ,https://www.dafont.com/sam-dixon.d2689,Samuel Dixon
 United States ,https://www.dafont.com/malley-f.d5964,Samuel W.
 United States ,https://www.dafont.com/jd-beltran.d3670,San Francisco Art Institute Typography
 United States ,https://www.dafont.com/sara-batchelor.d1338,Sara Batchelor
 Indonesia ,https://www.dafont.com/nug-s-project.d7594,Nug's Project - Andrie Nugrie
 Indonesia ,https://www.dafont.com/nugi-nurzahid.d8529,Nugi Nurzahid
 Indonesia ,https://www.dafont.com/nugroho-hamid-kurnia-santoso.d8408,Nugroho Hamid Kurnia Santoso
 Indonesia ,https://www.dafont.com/nur-aisyah-amalia.d8686,Nur Aisyah Amalia
 Indonesia ,https://www.dafont.com/nur-huda.d8525,Nur Huda
 Indonesia ,https://www.dafont.com/nur-kholis.d7663,Nur Kholis
 Indonesia ,https://www.dafont.com/nur-miftah.d8414,Nur Miftah
 Indonesia ,https://www.dafont.com/nur-sahid.d8290,NUr Sahid
 United States ,https://www.dafont.com/sarah-hemmerly.d6291,Sarah  Hemmerly
 United States ,https://www.dafont.com/sarah-braden.d2415,Sarah Braden
 United States ,https://www.dafont.com/sarah-horgan.d6253,Sarah Horgan
 United States ,https://www.dafont.com/sarah-rudkin.d6920,Sarah Rudkin
 United States ,https://www.dafont.com/sarai-lewis.d4588,Sarai Lewis
 United States ,https://www.dafont.com/savana-price.d6795,Savana Price
 United States ,https://www.dafont.com/scarlett.d4811,Scarlett
 United States ,https://www.dafont.com/scott-aneloski.d3338,Scott Aneloski
 United States ,https://www.dafont.com/scott-boehner.d2076,Scott Boehner
 Indonesia ,https://www.dafont.com/nur-solikh.d7240,Nur Solikh
 Indonesia ,https://www.dafont.com/nurf-designs.d7210,Nurf Designs
 Indonesia ,https://www.dafont.com/nuryanto-dwi.d8601,Nuryanto Dwi
 Indonesia ,https://www.dafont.com/nusantara-std.d7006,Nusantara std - Rindam rio
 Indonesia ,https://www.dafont.com/nuun-design.d8602,Nuun Design - Nuun Creatype
 Indonesia ,https://www.dafont.com/muhammad-fatoni.d7921,Nyalaapi - Muhammad Fatoni
 Indonesia ,https://www.dafont.com/oak-studio.d8358,Oak Studio
 Indonesia ,https://www.dafont.com/oki-candra-setiawan.d7575,OCSstudio - Oki Candra Setiawan
 Indonesia ,https://www.dafont.com/odelia-clarisa.d6919,Odelia Clarisa
 Indonesia ,https://www.dafont.com/oktora-mila.d7230,Oktora Mila
 Indonesia ,https://www.dafont.com/old-studio.d7298,OldStudioo - Muhammad Ilham
 Indonesia ,https://www.dafont.com/olex-studio.d7038,Olex Studio
 Indonesia ,https://www.dafont.com/ibnu-utomo.d7537,Omotu - Ibnu Utomo
 Indonesia ,https://www.dafont.com/wahyu-rahmawan.d7862,onedollarfont - Wahyu Rahmawan
 United States ,https://www.dafont.com/scott-nuss.d2546,Scott Nuss
 United States ,https://www.dafont.com/scott-scanlan.d3649,Scott Scanlan
 United States ,https://www.dafont.com/scott-simpson.d3985,Scott Simpson
 United States ,https://www.dafont.com/scott-ferguson.d1592,Scotticus - Scott Ferguson
 United States ,https://www.dafont.com/screwloosedesign.d5463,ScrewLooseDesign
 United States ,https://www.dafont.com/sean-bartlett.d3769,Sean Bartlett
 United States ,https://www.dafont.com/sean-thorenson.d6663,Sean Thorenson
 United States ,https://www.dafont.com/sebastian-riessen.d2330,Sebastian
 United States ,https://www.dafont.com/preston-zeller.d3767,Sequin Sky Entertainment - Preston Zeller
 United States ,https://www.dafont.com/victor-einhardt.d1355,Sergeant Koopa - K Lutrova
 United States ,https://www.dafont.com/fredric-harbin.d5886,Serxphis - Fredric Harbin
 United States ,https://www.dafont.com/gregory-quot-sesohq-quot-ortiz.d7042,Sesohq - Gregory Ortiz
 United States ,https://www.dafont.com/seth-martin.d1286,Seth Martin
 United States ,https://www.dafont.com/seung-kim.d2604,Seung Kim
 United States ,https://www.dafont.com/shakima-franklin.d2068,Shakima Franklin
 Indonesia ,https://www.dafont.com/onne-hermawan.d7351,Onne Hermawan
 Indonesia ,https://www.dafont.com/opentypes.d8229,Opentypes
 Indonesia ,https://www.dafont.com/orchid-art.d8444,Orchid Art
 Indonesia ,https://www.dafont.com/yuhriat-baskoro.d7746,otpirustype studio
 Indonesia ,https://www.dafont.com/slodo-palsky.d6971,PalsGood® - Slodo Palsky
 Indonesia ,https://www.dafont.com/dedi-tri-anggara.d7790,PandAE86 - Dedi Tri Anggara
 Indonesia ,https://www.dafont.com/pandan-wangi.d7595,Pandan Wangi
 United States ,https://www.dafont.com/shane-pierce.d4505,Shane Pierce
 United States ,https://www.dafont.com/shara.d3831,Shara Weber
 United States ,https://www.dafont.com/sharkshock.d212,Sharkshock - Dennis Ludlow
 United States ,https://www.dafont.com/krystal-kubiszewski.d1323,Shatteredshards
 United States ,https://www.dafont.com/shawn-griswold.d2853,Shawn Griswold
 United States ,https://www.dafont.com/shea-allen.d991,Shea Allen
 United States ,https://www.dafont.com/shelby-king.d5950,Shelby King
 United States ,https://www.dafont.com/sid-borne.d2594,Sid Borne
 United States ,https://www.dafont.com/sierra-carelock.d8280,Sierra Carelock
 United States ,https://www.dafont.com/sinister-visions.d152,Sinister Fonts - Chad Savage
 United States ,https://www.dafont.com/joe-lucio.d6839,Sizzleprint  - Sizzle Print
 Indonesia ,https://www.dafont.com/panji-rizquloh.d8047,Panji Rizquloh
 Indonesia ,https://www.dafont.com/paper-type.d8130,Papertype Studio
 Indonesia ,https://www.dafont.com/pathero-studio.d7373,Pathero Studio
 Indonesia ,https://www.dafont.com/patria-ari-wijonarko.d8562,Patria Std - Patria Ari Wijonarko
 Indonesia ,https://www.dafont.com/pen-culture.d7409,Pen Culture - Revo Farisky
 Indonesia ,https://www.dafont.com/ardi-setiyawan.d7327,Peni - Ardi Setiyawan
 Indonesia ,https://www.dafont.com/perdana-kurniawan-arta.d7155,Perdana Kurniawan Arta
 Indonesia ,https://www.dafont.com/ahmad-syarif-afandi.d8022,peterdraw - Ahmad Syarif Afandi
 Indonesia ,https://www.dafont.com/petterco-bahagia.d8596,Petterco - Petterco Bahagia
 Indonesia ,https://www.dafont.com/phallic-questionar.d6762,Phallic Questionar
 Indonesia ,https://www.dafont.com/phytypo-design.d8137,Phytypo Design
 Indonesia ,https://www.dafont.com/picatype-studio.d7330,Picatype Studio
 Indonesia ,https://www.dafont.com/pixia-design-studio.d8346,Pixia Design Studio - Daniel Herdianto
 Indonesia ,https://www.dafont.com/pointlab-studio.d6702,pointlab studio
 Indonesia ,https://www.dafont.com/pointlab-studio.d7307,Pointlab Studio
 United States ,https://www.dafont.com/skeddles.d3111,Skeddles - Sam Keddy
 United States ,https://www.dafont.com/alex-tomlinson.d3898,Skyhaven Fonts
 United States ,https://www.dafont.com/soixantedeux.d1425,soixantedeux
 United States ,https://www.dafont.com/caly-martin.d4818,SparklyDest - Caly Martin
 United States ,https://www.dafont.com/spencer-nintentofu-longtin.d4992,Spencer nintentofu Longtin
 United States ,https://www.dafont.com/stacy-wilson.d7637,Stacy Wilson
 United States ,https://www.dafont.com/starfish-designs.d7566,StarFish Designs
 United States ,https://www.dafont.com/stephen-doonan.d1721,Stephen Doonan
 United States ,https://www.dafont.com/steve-cochrane.d5053,Steve Cochrane
 United States ,https://www.dafont.com/steve-deffeyes.d923,Steve Deffeyes
 United States ,https://www.dafont.com/matthew-stork.d4065,Stork - Vextorart Stork
 United States ,https://www.dafont.com/strat.d1846,strat - Donna Morse
 United States ,https://www.dafont.com/stuart-carter.d7914,Stuart Carter
 United States ,https://www.dafont.com/aliv-pandu.d6446,Stud Stud
 United States ,https://www.dafont.com/angelyn-littmann.d3012,studioGidde - Angelyn Littmann
 Indonesia ,https://www.dafont.com/polah-type.d7580,Polah Type
 Indonesia ,https://www.dafont.com/pollem-studio.d7446,Pollem Studio - Muhammad Nur
 Indonesia ,https://www.dafont.com/pramudya-munadi.d3743,Pramudya Munadi
 Indonesia ,https://www.dafont.com/priaadmaja.d7346,Pria Admaja
 Indonesia ,https://www.dafont.com/primitype-studio.d8556,Primitype Studio - Abi Afandi
 Indonesia ,https://www.dafont.com/prototype-studio.d7806,Prototype Studio
 United States ,https://www.dafont.com/ryan-brotherston.d3943,StudioSpectre - Ryan Brotherston
 United States ,https://www.dafont.com/kai-buskirk.d3087,StudioXGroup.com - Kai Buskirk
 United States ,https://www.dafont.com/jason-hogrefe.d2745,SummitType - Summitsoft -  Macware
 United States ,https://www.dafont.com/surfergirl320.d6983,surfergirl320
 United States ,https://www.dafont.com/sushihue-design.d8375,SushiHue Design
 United States ,https://www.dafont.com/steve-art.d7650,SushiHueDesign
 United States ,https://www.dafont.com/stephen-mcbride.d4282,SWMCA Brands & Holding LLC. - Stephen McBride
 United States ,https://www.dafont.com/sydney-bishop.d1970,Sydney Bishop
 United States ,https://www.dafont.com/sylvia-miller.d4554,Sylvia Miller
 United States ,https://www.dafont.com/doug-peters.d7603,Symbiotic Design - Doug Peters
 United States ,https://www.dafont.com/tabitha-sullivan.d2003,Tabitha S
 United States ,https://www.dafont.com/tami-vu.d4978,Tami Vu
 United States ,https://www.dafont.com/tannon-behunin.d3850,Tannon Behunin
 Indonesia ,https://www.dafont.com/ps-ari-setiawan.d8435,PS. Ari Setiawan
 Indonesia ,https://www.dafont.com/intype.d7644,pujiselawe
 Indonesia ,https://www.dafont.com/putracetol-studio.d7336,PutraCetol Studio - Putra Novembria Candra Kusuma
 Indonesia ,https://www.dafont.com/putri-ayu-wulandari.d8461,Putri Ayu Wulandari
 Indonesia ,https://www.dafont.com/r-studio.d7664,R Studio - Rikki Ahmad Ibrahim
 Indonesia ,https://www.dafont.com/eurieas.d8417,Raafi Hilmi - Eurieas
 Indonesia ,https://www.dafont.com/rizal-rabas.d7557,Rabas Design - Rizal Rabas
 Indonesia ,https://www.dafont.com/rahagita.d8056,Rahagita Type - Setiadi Setiadi
 Indonesia ,https://www.dafont.com/rahmat-kurniawan.d8427,Rahmat Kurniawan
 Indonesia ,https://www.dafont.com/musafir-lab.d7470,Rahmatillah - Creative LAB
 Indonesia ,https://www.dafont.com/aydi-rainkarnichi.d5676,Rainkarnichi - Aydi Rainkarnichi
 Indonesia ,https://www.dafont.com/rajman.d8574,Rajman
 Indonesia ,https://www.dafont.com/rama-aditia.d7745,Rama Aditia
 Indonesia ,https://www.dafont.com/ramadha-wafiq-musthafa.d8224,Ramadha Wafiq Musthafa
 United States ,https://www.dafont.com/tanya.d5100,Tanya DeMarco
 United States ,https://www.dafont.com/tara-gregory.d4991,Tara Gregory
 United States ,https://www.dafont.com/tashina-wells.d5761,Tashina Wells
 United States ,https://www.dafont.com/paul.d3018,Tattoo Paul - Paul
 United States ,https://www.dafont.com/taylor-adkins.d4515,Taylor Adkins
 United States ,https://www.dafont.com/taylor-turner.d4964,Taylor Turner
 United States ,https://www.dafont.com/teagan-white.d1768,Teagan White
 United States ,https://www.dafont.com/pendant-two-prod.d5010,Techno Cool XYZ
 United States ,https://www.dafont.com/ted-slesinski.d4426,Ted Slesinski
 United States ,https://www.dafont.com/terrage.d5016,Terrage - Terrage Black
 United States ,https://www.dafont.com/tess-guidi.d4497,Tess Guidi
 United States ,https://www.dafont.com/michael-herndon.d1913,Thamyris - Michael Herndon
 United States ,https://www.dafont.com/that-record-got-me-high.d7754,That Record Got Me High
 United States ,https://www.dafont.com/louise-ross.d4356,The Autumn Rabbit - Louise Ross
 United States ,https://www.dafont.com/the-original-19.d1616,The Original 19 - Barry Bujol
 United States ,https://www.dafont.com/the-type-department.d6529,The Type Department
 Indonesia ,https://www.dafont.com/ranasutarna.d6915,Rana Sutarna
 Indonesia ,https://www.dafont.com/randi-ilhamsyah.d7380,Randi Ilhamsyah
 Indonesia ,https://www.dafont.com/rantau-type.d8035,Rantau Type
 Indonesia ,https://www.dafont.com/rastype.d8478,Rastype
 Indonesia ,https://www.dafont.com/rasyid-annas.d7400,Rasyid Annas
 United States ,https://www.dafont.com/luis-silva.d6380,TheLouster115
 United States ,https://www.dafont.com/conna-stevenson.d1380,Theo Leigh - Conna Stevenson
 United States ,https://www.dafont.com/theperfectday-fonts.d4398,ThePerfectDay Fonts
 United States ,https://www.dafont.com/tim-mehlhorn.d6270,Tim Mehlhorn
 United States ,https://www.dafont.com/tim-swim.d5453,Tim Swim
 United States ,https://www.dafont.com/timmy-wakefield.d6161,Timmy Wakefield
 United States ,https://www.dafont.com/tim-lyle.d1902,Timothy Lyle
 United States ,https://www.dafont.com/thomas-ledin.d2044,Tioem - Thomas Ledin
 United States ,https://www.dafont.com/nathan-towle.d4047,TitanVex - Nathan Towle
 United States ,https://www.dafont.com/tj-breil.d3990,TJ Breil
 United States ,https://www.dafont.com/tom-kolter.d2874,Tom Kolter
 United States ,https://www.dafont.com/tori-ray.d5925,Tori Ray
 United States ,https://www.dafont.com/toxic-type.d54,Toxic Type - Rob Dobi
 Indonesia ,https://www.dafont.com/ray-crysis.d2309,Ray Crysis
 Indonesia ,https://www.dafont.com/rayhan.d3380,rayhan
 Indonesia ,https://www.dafont.com/raymond-gunawan.d5621,Raymond Gunawan
 Indonesia ,https://www.dafont.com/raz-greas.d7984,Raz Greas
 Indonesia ,https://www.dafont.com/reiner-lomanto.d5609,Reiner Lomanto
 Indonesia ,https://www.dafont.com/renatal-charisti.d6109,Renatal Charisti
 Indonesia ,https://www.dafont.com/rendi-radiandi.d7932,Rendi Radiandi
 Indonesia ,https://www.dafont.com/rendy-okta.d8612,Rendy Okta
 Indonesia ,https://www.dafont.com/rengga-eka-zulkarnaen.d7477,Rengga Eka Zulkarnaen
 Indonesia ,https://www.dafont.com/revublikata.d8259,Revublikata
 Indonesia ,https://www.dafont.com/reynaldi-cahyadianto.d8545,Reynaldi Cahyadianto
 Indonesia ,https://www.dafont.com/reza-mfck.d2108,Reza Mfck
 Indonesia ,https://www.dafont.com/rhega-juliandy.d5999,Rhega Juliandy
 Indonesia ,https://www.dafont.com/richie-wins.d6477,RichieWins - Riky Riswandi
 Indonesia ,https://www.dafont.com/richoz.d6232,richoz
 United States ,https://www.dafont.com/travis-howell.d8221,Travis Howell
 United States ,https://www.dafont.com/tu-nguyen.d7511,TuNeuwin - Tu Nguyen
 United States ,https://www.dafont.com/tyler-finck.d3461,Tyler Finck
 United States ,https://www.dafont.com/tyler-vitale.d6426,Tyler Vitale
 United States ,https://www.dafont.com/tymime.d3224,tymime
 Indonesia ,https://www.dafont.com/ridha-furqan-ananda-nasution.d7731,Ridha Furqan Ananda Nasution
 Indonesia ,https://www.dafont.com/ridwan-saputra.d7882,Ridwan Soleh Saputra - Ridwan Saputra
 Indonesia ,https://www.dafont.com/ridwan-fadilah.d8199,Ridwanfil - Ridwan Fadilah
 Indonesia ,https://www.dafont.com/rifky-naufaldy.d7548,Rifky Naufaldy
 Indonesia ,https://www.dafont.com/rijal-muttaqin.d8657,Rijal Muttaqin
 Indonesia ,https://www.dafont.com/nasrul-jadid.d7953,Rimbun Bambu - Nasrul Jadid
 Indonesia ,https://www.dafont.com/rinda-pratyas.d7852,Rinda Pratyas
